In-degree,Clustering coefficient
0,0.0
3,0.0
8,0.017857142857142856
2,0.5
2,0.050072568940493466
3,0.0
17,0.018203093203093202
12,0.13157894736842105
2,0.0
0,0.0
1,0.0
0,0.0
3,0.16666666666666666
1,0.0
1,0.0
0,0.0
0,0.028322843391336543
1,0.0
1,0.0
8,0.017857142857142856
2,0.0
2,0.0
0,0.01904761904761905
1,0.0
0,0.0
1,0.0
1,0.0
3,0.0
5,0.1
2,0.0
2,0.0673076923076923
1,0.0
5,0.15
3,0.0
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.014285714285714285
1,0.01098901098901099
4,0.0
2,0.0
1,0.0
5,0.15
5,0.05
0,0.0
8,0.1
0,0.0
0,0.0
0,0.03684210526315789
3,0.0
0,0.0
1,0.0
0,0.0
0,0.11935483870967742
13,0.3076923076923077
20,0.18947368421052632
2,0.03636363636363636
0,0.0
0,0.03571428571428571
2,0.0
0,0.003676470588235294
0,0.0
0,0.029644268774703556
0,0.01004228329809725
1,0.0
1,0.0
1,0.0
1,0.0
0,0.15555555555555556
2,0.0
0,0.0
0,0.0
0,0.0
0,0.02177068214804064
8,0.020853170824604837
1,0.0
5,0.0
1,0.0
6,0.021806451612903226
1,0.0480295566502463
7,0.05357142857142857
0,0.0
1,0.0
2,0.0
1,0.0
0,0.0
0,0.0
0,0.01264367816091954
5,0.0
3,0.3333333333333333
0,0.0
3,0.0
2,0.009413067552602437
3,0.0
4,0.0
5,0.0
1,0.0
1,0.0
1,0.02721774193548387
8,0.08333333333333333
1,0.0
0,0.0125
2,0.0
1,0.0
4,0.0
1,0.0
2,0.0
2,0.5
1,0.0
1,0.0
2,0.0
0,0.0
3,0.16666666666666666
3,0.0
1,0.0
2,0.0
1,0.0
1,0.0
0,0.08333333333333333
0,0.013368983957219251
0,0.01231060606060606
4,0.0
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.010921880784894483
3,0.0
2,0.0
1,0.0
2,0.0
1,0.0
5,0.0
0,0.0
0,0.0
4,0.0
1,0.0
0,0.0
0,0.02586206896551724
5,0.05
4,0.0
0,0.02727272727272727
6,0.04045926735921269
0,0.022448979591836733
5,0.0
2,0.0
0,0.0
1,0.0
0,0.45
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.03888888888888889
0,0.0
1,0.0
2,0.0
0,0.004352278545826933
1,0.023809523809523808
1,0.0
1,0.0
6,0.0
1,0.0
1,0.0
1,0.0
4,0.0
1,0.0
1,0.0
3,0.16666666666666666
0,0.007575757575757576
4,0.0
1,0.0
0,0.16666666666666666
0,0.0
0,0.0
0,0.05555555555555555
0,0.1111111111111111
2,0.05
5,0.1
0,0.0
0,0.15
2,0.16666666666666666
0,0.011111111111111112
0,0.001893939393939394
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
13,0.030795072788353865
6,0.06666666666666667
6,0.0
7,0.11904761904761904
8,0.017857142857142856
2,0.0
3,0.0
8,0.0
21,0.0380952380952381
1,0.0
0,0.01145703611457036
6,0.03333333333333333
1,0.0
5,0.039473684210526314
6,0.0
3,0.0
1,0.0
10,0.044444444444444446
12,0.0
14,0.01098901098901099
3,0.0
5,0.0641025641025641
2,0.0
12,0.007575757575757576
2,0.0
1,0.0
27,0.07147368421052631
8,0.03469945355191257
1,0.0
1,0.0
12,0.022727272727272728
10,0.0
0,0.0
0,0.0015384615384615385
3,0.0
2,0.0
1,0.0
0,0.0
0,0.011029411764705883
6,0.0
0,0.0
1,0.0
0,0.0
4,0.0
0,0.0
0,0.042947056645686786
15,0.037142857142857144
0,0.08695652173913043
9,0.038461538461538464
0,0.0
0,0.0106951871657754
2,0.0
2,0.0
2,0.0
0,0.0
0,0.0
0,0.0
1,0.0
5,0.0
0,0.0
1,0.0
0,0.0
4,0.0
0,0.0
5,0.07096774193548387
3,0.0
0,0.0
1,0.0
0,0.08333333333333333
0,0.07777777777777778
0,0.0
6,0.0
2,0.0
0,0.0
0,0.0
1,0.0
5,0.0
0,0.0
0,0.0
0,0.05
0,0.0
1,0.0009074410163339383
5,0.0
3,0.0
2,0.0
3,0.0
3,0.0
2,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.007692307692307693
5,0.0
1,0.0
1,0.0
1,0.0
4,0.0
1,0.0
4,0.0
3,0.0
1,0.0
0,0.0057692307692307696
3,0.16666666666666666
1,0.0
0,0.0
1,0.0
1,0.0
3,0.0
1,0.0
1,0.0
4,0.0
0,0.011764705882352941
8,0.06535947712418301
1,0.0
3,0.0
0,0.0
0,0.015720908972182316
2,0.0
12,0.0
6,0.0
5,0.0
2,0.0
5,0.06091954022988506
1,0.0
1,0.0
5,0.0
19,0.0730804810360777
1,0.0
6,0.011111111111111112
2,0.5
3,0.0
5,0.0
10,0.0
2,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
9,0.07222222222222222
0,0.017857142857142856
1,0.03296703296703297
0,0.0338680926916221
1,0.0
8,0.045454545454545456
9,0.019647019647019648
1,0.0
0,0.3333333333333333
0,0.0
0,0.0
0,0.0
1,0.0
0,0.08333333333333333
0,0.017543859649122806
3,0.0
0,0.0
0,0.0
0,0.029411764705882353
0,0.2
0,0.0
1,0.0
0,0.012804878048780487
1,0.0
1,0.0
3,0.0
0,0.0
0,0.0014245014245014246
0,0.0
0,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.5
0,0.019871420222092345
1,0.0
4,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.019747899159663865
0,0.0030241935483870967
1,0.0
4,0.05357142857142857
2,0.0
0,0.0
2,0.0
0,0.0
0,0.02558922558922559
1,0.0
5,0.05
1,0.0
2,0.0
5,0.0
5,0.12037037037037036
0,0.13333333333333333
0,0.010080645161290322
1,0.0
3,0.16666666666666666
1,0.0
1,0.03333333333333333
1,0.0
2,0.0
3,0.023809523809523808
1,0.0
0,0.01818181818181818
0,0.0
0,0.0
0,0.006613756613756613
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.036231884057971016
8,0.0
0,0.0
1,0.02217741935483871
3,0.0
0,0.06666666666666667
0,0.0
0,0.025403061915729577
2,0.0
6,0.0
3,0.0
4,0.06923076923076923
2,0.0273972602739726
4,0.06060606060606061
0,0.0
1,0.0
0,0.0
0,0.007797537619699042
2,0.023809523809523808
2,0.0
2,0.0
2,0.0
2,0.0
0,0.0
3,0.0
1,0.0
5,0.0
0,0.017857142857142856
0,0.0
1,0.0
0,0.0
0,0.016339869281045753
0,0.0
0,0.0
2,0.0
0,0.04044117647058824
1,0.0
2,0.01282051282051282
13,0.019230769230769232
1,0.0
2,0.0
0,0.0
0,0.0153276955602537
0,0.06043956043956044
16,0.04988913525498891
0,0.041666666666666664
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.0
5,0.0
2,0.0
2,0.0
3,0.0
1,0.0
0,0.0
0,0.0
4,0.0
3,0.0
2,0.0
2,0.0
0,0.03333333333333333
6,0.0
0,0.03492063492063492
0,0.0
0,0.027472527472527472
0,0.0
0,0.0
0,0.0
0,0.001885369532428356
1,0.0
2,0.0
1,0.0
2,0.0
2,0.0
1,0.0
3,0.0
2,0.0
3,0.0
2,0.25
1,0.0
1,0.0
1,0.0
0,0.041666666666666664
0,0.05526315789473684
1,0.0
9,0.0
0,0.0
2,0.0
2,0.0
3,0.0
3,0.0
1,0.005847953216374269
1,0.0
4,0.08333333333333333
1,0.0
1,0.0
1,0.0
0,0.0
0,0.013888888888888888
1,0.0
1,0.0
0,0.0
1,0.0
0,0.004651162790697674
6,0.0
1,0.0
1,0.0
1,0.0
2,0.0
2,0.0
1,0.0
2,0.0
2,0.0
1,0.0
2,0.0
5,0.0
0,0.008333333333333333
4,0.0
0,0.0
0,0.0
0,0.04900181488203267
1,0.0
1,0.0
1,0.0
4,0.25
8,0.05357142857142857
4,0.08333333333333333
0,0.0
0,0.017094017094017096
3,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.0
2,0.0
3,0.0
2,0.0
5,0.0
0,0.03237494156147733
3,0.0
2,0.0
1,0.0
2,0.0
0,0.010526315789473684
4,0.0
4,0.0
1,0.0
3,0.08455882352941177
3,0.0
0,0.0
3,0.0
0,0.0
0,0.0
2,0.0
4,0.16666666666666666
1,0.0
0,0.05847953216374269
0,0.0
1,0.0
0,0.004432624113475178
1,0.0
2,0.0
1,0.0
2,0.0
2,0.0
2,0.0
1,0.0
1,0.0
0,0.1
0,0.05555555555555555
2,0.0
1,0.0
2,0.011708787386969626
3,0.16666666666666666
1,0.0
1,0.0
10,0.0
4,0.0
3,0.0
2,0.16666666666666666
2,0.0
3,0.0
12,0.022727272727272728
3,0.0
1,0.0
2,0.0
1,0.0
4,0.0
1,0.0
1,0.0
1,0.0
3,0.0
1,0.0
0,0.0
0,0.0
0,0.004734848484848485
3,0.0
0,0.005376344086021506
1,0.0
0,0.006168359941944848
1,0.0
4,0.1
3,0.0
4,0.16666666666666666
2,0.0
3,0.0
3,0.0
10,0.07777777777777778
3,0.0
0,0.0
0,0.0
3,0.0
0,0.002380952380952381
1,0.0
0,0.022727272727272728
0,0.0
0,0.0
0,0.002631578947368421
0,0.0
0,0.10606060606060606
0,0.0
2,0.0
0,0.005928853754940711
3,0.0
1,0.0
1,0.0
1,0.004839685420447671
1,0.0
1,0.0
1,0.0
1,0.0
4,0.0
2,0.0
3,0.0
1,0.0
1,0.0
1,0.0
1,0.0
3,0.0
6,0.0
2,0.0
1,0.0
1,0.0
2,0.0
6,0.0
1,0.0
1,0.0
1,0.0
1,0.0
4,0.0
0,0.0
0,0.0020161290322580645
3,0.16666666666666666
1,0.0
4,0.25
2,0.0
1,0.0
0,0.007936507936507936
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.03333333333333333
1,0.0
6,0.0
0,0.03166666666666667
1,0.0
1,0.0
0,0.029034690799396683
3,0.0
9,0.0
2,0.0
4,0.04954954954954955
13,0.04474640817033062
3,0.0
11,0.00909090909090909
0,0.002795248078266946
2,0.0
6,0.0
2,0.0
2,0.0
2,0.0
2,0.0
1,0.0
6,0.06666666666666667
1,0.0
0,0.0067212156633547635
3,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
2,0.0
1,0.0
4,0.0
3,0.0
1,0.0
2,0.0
0,0.0
0,0.023809523809523808
0,0.02536196198168029
7,0.05384615384615385
1,0.05555555555555555
1,0.0
1,0.0
8,0.0
0,0.0
0,0.029239766081871343
0,0.0
0,0.0
1,0.0
0,0.0
0,0.004597701149425287
3,0.0
0,0.00980392156862745
2,0.0
1,0.0
4,0.0
1,0.0
0,0.0
0,0.0
4,0.0
14,0.005494505494505495
1,0.05357142857142857
0,0.045454545454545456
0,0.01918158567774936
3,0.0
4,0.0
5,0.05
6,0.050088652482269506
1,0.0
0,0.0
0,0.024630541871921183
0,0.16666666666666666
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.16666666666666666
0,0.0
0,0.0
0,0.0
0,0.04487179487179487
3,0.0
2,0.0
0,0.0
2,0.028985507246376812
3,0.16666666666666666
2,0.5
2,0.0
2,0.0
0,0.0
0,0.029239766081871343
6,0.08823529411764706
0,0.001976284584980237
1,0.0
2,0.0
1,0.0
2,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.011111111111111112
4,0.0
2,0.034381428151630915
3,0.0761904761904762
1,0.0
2,0.07666666666666666
0,0.011150234741784037
1,0.0
1,0.0
1,0.0
2,0.0
0,0.0
0,0.0
4,0.0
0,0.0
3,0.0
0,0.06818181818181818
0,0.0
1,0.0
3,0.0
1,0.0
1,0.0
0,0.0
0,0.16666666666666666
0,0.0
0,0.06666666666666667
3,0.3333333333333333
3,0.0
2,0.0
0,0.007575757575757576
4,0.0
2,0.0
2,0.0
8,0.0
5,0.025901942645698426
11,0.00909090909090909
3,0.0
1,0.027472527472527472
4,0.08333333333333333
2,0.02950191570881226
0,0.0
1,0.0
1,0.013492063492063493
0,0.0
0,0.04487179487179487
0,0.0
0,0.0
1,0.0
1,0.0
2,0.0
3,0.3333333333333333
1,0.0
0,0.010822510822510822
2,0.0
1,0.0
1,0.0
5,0.0
3,0.3333333333333333
0,0.0
0,0.0
0,0.08333333333333333
1,0.0
0,0.0
0,0.0
1,0.0
1,0.0
0,0.007352941176470588
3,0.0
0,0.023809523809523808
1,0.0
2,0.0
0,0.0
3,0.0
0,0.026364477335800184
4,0.05
0,0.05
0,0.022222222222222223
0,0.01680672268907563
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
0,0.0
0,0.045454545454545456
0,0.07671957671957672
0,0.0
0,0.0
1,0.0
2,0.0
0,0.00980392156862745
1,0.0
1,0.0
2,0.0
2,0.03787878787878788
1,0.0
0,0.018145161290322582
2,0.0
2,0.0
3,0.0
3,0.029323308270676692
0,0.0
4,0.0
0,0.0
0,0.03333333333333333
0,0.0
0,0.0
1,0.026298701298701297
1,0.0
2,0.0
2,0.0
2,0.0
0,0.0
0,0.008130081300813009
3,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.5
4,0.013888888888888888
2,0.0
1,0.0
0,0.047619047619047616
8,0.017857142857142856
0,0.0
0,0.0011494252873563218
2,0.0
1,0.0
3,0.0
2,0.0
2,0.0
1,0.0
0,0.06461538461538462
0,0.02046783625730994
0,0.027777777777777776
0,0.02142857142857143
1,0.0
4,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.003676470588235294
3,0.0
4,0.02368421052631579
4,0.0
2,0.041666666666666664
0,0.0
0,0.16666666666666666
0,0.026391641145739508
3,0.0
3,0.0
1,0.0
2,0.0
5,0.0
1,0.0
2,0.19444444444444445
12,0.08823529411764706
1,0.0444947209653092
2,0.0
2,0.0
1,0.0
1,0.0026442307692307694
1,0.0
3,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
4,0.0
7,0.02766798418972332
6,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.08333333333333333
2,0.0
0,0.15
0,0.0
0,0.0
0,0.0
1,0.0
1,0.017857142857142856
1,0.0
3,0.0
1,0.0
0,0.09090909090909091
0,0.0
2,0.0
0,0.0
3,0.0
3,0.0
1,0.1
0,0.0
3,0.0
1,0.046296296296296294
0,0.0
0,0.0
0,0.011111111111111112
1,0.0
2,0.05128205128205128
1,0.05
0,0.0020161290322580645
1,0.0
2,0.0
3,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.054945054945054944
0,0.0
0,0.005494505494505495
3,0.0
3,0.0
0,0.0
1,0.017857142857142856
3,0.0
3,0.023809523809523808
3,0.041666666666666664
6,0.0
6,0.0
3,0.0
1,0.0
3,0.16666666666666666
1,0.0
2,0.08333333333333333
0,0.007526881720430108
18,0.005847953216374269
0,0.0
0,0.06666666666666667
0,0.0
2,0.0
2,0.0
0,0.0
0,0.0
1,0.0
3,0.5
0,0.006535947712418301
5,0.0
2,0.0
0,0.0125
1,0.0
3,0.0
1,0.0
1,0.0
0,0.0
0,0.3333333333333333
0,0.01282051282051282
1,0.0
0,0.0
0,0.004166666666666667
1,0.0
7,0.09523809523809523
1,0.0
1,0.0
0,0.0
0,0.042735042735042736
0,0.0
1,0.0
0,0.0
1,0.0
0,0.004166666666666667
0,0.003676470588235294
0,0.010084033613445379
1,0.0
0,0.036231884057971016
1,0.03571428571428571
3,0.0
0,0.16666666666666666
0,0.0
0,0.0
4,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
3,0.16666666666666666
1,0.0
1,0.0
2,0.0
2,0.0
0,0.0
0,0.0
1,0.0
0,0.6666666666666666
3,0.6666666666666666
4,0.12962962962962962
3,0.5
0,0.014705882352941176
0,0.06666666666666667
0,0.04365079365079365
7,0.07142857142857142
4,0.0
3,0.0
2,0.5
2,0.05714285714285714
2,1.0
0,0.0
3,0.0
1,0.0
0,0.023809523809523808
0,0.0
1,0.013061224489795919
2,0.0
1,0.0
1,0.0
4,0.0
6,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.026912426445136726
2,0.0
5,0.05
3,0.0
2,0.0
4,0.0
2,0.0
1,0.0
7,0.0
6,0.0
3,0.16666666666666666
4,0.08333333333333333
2,0.10714285714285714
4,0.0
3,0.3333333333333333
4,0.0
6,0.0553306342780027
7,0.0
0,0.0
0,0.0
1,0.0
3,0.0
3,0.04779411764705882
0,0.03333333333333333
0,0.0
2,0.0
0,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
4,0.0
0,0.0
0,0.006613756613756613
1,0.0
1,0.0
1,0.0
0,0.0
0,0.016339869281045753
8,0.017857142857142856
0,0.0
0,0.0
0,0.0
0,0.0
10,0.011111111111111112
14,0.02197802197802198
5,0.1
5,0.15
1,0.031155474894131882
0,0.0
0,0.00980392156862745
1,0.0
1,0.0
5,0.05
3,0.0
0,0.5
1,0.03162055335968379
0,0.0
0,0.011111111111111112
0,0.004901960784313725
1,0.0
3,0.0
4,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
4,0.0
1,0.0
0,0.0
0,0.0
1,0.0
2,0.0
0,0.0380952380952381
0,0.0
1,0.0
1,0.0
2,0.0
0,0.006153846153846154
2,0.0
1,0.0
3,0.0
0,0.0023508668821627977
8,0.017857142857142856
1,0.0
3,0.0
3,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.03333333333333333
1,0.0
2,0.0
2,0.0
0,0.03553146642577537
0,0.0
0,0.0
0,0.0
0,0.0
0,0.009523809523809525
8,0.0
6,0.0
1,0.0
1,0.025559366323697534
1,0.0
1,0.0
9,0.058823529411764705
10,0.0
0,0.03253968253968254
1,0.0
6,0.03333333333333333
1,0.017857142857142856
5,0.0383185084677622
1,0.01838235294117647
0,0.07142857142857142
0,0.0
7,0.051666666666666666
1,0.015120967741935484
5,0.0
1,0.0
2,0.0
1,0.0
1,0.0
0,0.16666666666666666
0,0.002380952380952381
2,0.0
2,0.0
4,0.0
2,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.0
0,0.013888888888888888
0,0.0
4,0.0
0,0.0
0,0.0
0,0.0
3,0.0
1,0.0
1,0.0
1,0.0
0,0.013605442176870748
3,0.0
4,0.05303030303030303
0,0.0
7,0.0
0,0.00089126559714795
1,0.0
1,0.0
2,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.023809523809523808
8,0.10714285714285714
0,0.0
0,0.1388888888888889
0,0.03333333333333333
1,0.0196078431372549
8,0.05357142857142857
0,0.04267425320056899
0,0.029166666666666667
0,0.0
0,0.15
0,0.0
3,0.0
7,0.08095238095238096
0,0.07142857142857142
2,0.0
0,0.0
0,0.00909090909090909
3,0.0
0,0.0
2,0.0
0,0.0
0,0.0
2,0.0
0,0.0
4,0.0
0,0.011111111111111112
0,0.0
3,0.07777777777777778
7,0.0417765737506238
0,0.04395604395604396
2,0.009870129870129871
1,0.0
0,0.1
0,0.0019181585677749361
1,0.0
1,0.0
2,0.0
2,0.0
6,0.1
1,0.0
1,0.0
2,0.0
1,0.0
1,0.0
0,0.013888888888888888
1,0.0
1,0.0
1,0.0
0,0.0
1,0.027586206896551724
1,0.0
7,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
4,0.0
2,0.024183714943774557
1,0.0
1,0.0
7,0.0
1,0.0
10,0.06470588235294118
10,0.0
1,0.0
1,0.06666666666666667
0,0.015151515151515152
0,0.017857142857142856
1,0.0
1,0.014102564102564103
1,0.0
2,0.0
2,0.0
0,0.0
0,0.08333333333333333
15,0.052290536467751655
5,0.05
11,0.03636363636363636
0,0.07916666666666666
0,0.0
0,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.0
0,0.006438631790744467
4,0.0
3,0.0
2,0.0
0,0.0
0,0.011891891891891892
1,0.0
1,0.0
1,0.0
3,0.16666666666666666
1,0.0
2,0.0
1,0.0
1,0.0
1,0.0
0,0.044715447154471545
2,0.0
0,0.0
1,0.0
2,0.0
1,0.0
0,0.0
1,0.0
6,0.0
0,0.0035294117647058825
1,0.0
3,0.0
2,0.0
1,0.0
2,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.5
0,0.02619047619047619
3,0.0
1,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
2,0.05
0,0.0
0,0.015151515151515152
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
4,0.08333333333333333
4,0.08333333333333333
0,0.0
0,0.003048780487804878
6,0.0
1,0.0
0,0.0
4,0.0
0,0.0
0,0.0
0,0.16666666666666666
0,0.03205128205128205
0,0.0
4,0.0
3,0.0
5,0.013888888888888888
3,0.027777777777777776
0,0.0
4,0.0
0,0.02553626149131767
3,0.0
6,0.1
3,0.0
7,0.06773399014778325
0,0.0
0,0.02072594501718213
5,0.0
2,0.0
2,0.0
1,0.0
1,0.0
3,0.0
1,0.0
0,0.0
4,0.0
4,0.0
3,0.0
0,0.04093567251461988
6,0.3333333333333333
1,0.005
2,0.0
2,0.0
3,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.03166666666666667
0,0.018253968253968255
0,0.0
11,0.023809523809523808
1,0.0
0,0.03333333333333333
1,0.021052631578947368
0,0.0
0,0.029914529914529916
0,0.02046783625730994
1,0.0
0,0.0
0,0.0
0,0.013157894736842105
0,0.007575757575757576
2,0.0
1,0.0
2,0.0
0,0.0
0,0.0021077988557663355
1,0.0
4,0.0
3,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.0
1,0.0
3,0.0
1,0.0
1,0.0
2,0.0
3,0.0
1,0.0
12,0.022727272727272728
1,0.0
2,0.0
5,0.0
1,0.0
3,0.0
2,0.0
0,0.0
1,0.0
0,0.029239766081871343
0,0.00641025641025641
2,0.0
0,0.16666666666666666
0,0.0
1,0.0
2,0.0
0,0.06666666666666667
0,0.0
0,0.02355072463768116
1,0.0
8,0.05913978494623656
0,0.011494252873563218
0,0.017857142857142856
2,0.03968253968253968
2,0.16666666666666666
0,0.03296703296703297
0,0.0
0,0.0
0,0.03333333333333333
0,0.0
0,0.025460930640913083
0,0.0022988505747126436
1,0.03333333333333333
1,0.0
3,0.0
3,0.0
0,0.0
0,0.0
0,0.013986013986013986
1,0.0
2,0.0
1,0.0
5,0.0
4,0.0
2,0.5
1,0.0
1,0.0
0,0.011111111111111112
0,0.0
0,0.0
1,0.0
0,0.0
1,0.0
1,0.0
1,0.0
8,0.0
1,0.0
1,0.0
3,0.0
1,0.0
3,0.0
5,0.0
1,0.0
1,0.0
1,0.0
4,0.08333333333333333
1,0.0
1,0.0
2,0.0
2,0.0
5,0.0
1,0.0
2,0.0
1,0.0
3,0.0
2,0.0
4,0.0
3,0.0
5,0.0
1,0.0
2,0.0
1,0.0
0,0.027777777777777776
0,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.05128205128205128
1,0.0
0,0.03308823529411765
6,0.0
9,0.0
0,0.0
0,0.015053763440860216
3,0.0
0,0.0
0,0.00980392156862745
1,0.0
5,0.0
3,0.0
5,0.025806451612903226
0,0.0
0,0.0
4,0.017857142857142856
0,0.0
0,0.0
3,0.0
3,0.012727272727272728
1,0.0
3,0.16666666666666666
3,0.0
2,0.0
3,0.3333333333333333
3,0.3333333333333333
2,0.0
0,0.16666666666666666
0,0.04329004329004329
1,0.0
1,0.0
0,0.23333333333333334
1,0.0
0,0.012903225806451613
0,0.009071117561683599
3,0.0
1,0.0
5,0.0
1,0.0
1,0.0
4,0.08333333333333333
1,0.0
5,0.0
0,0.0
0,0.0019446350949439486
3,0.0
1,0.0
1,0.0
1,0.0
3,0.0
1,0.0
3,0.0
4,0.0
2,0.0
0,0.05
0,0.0
0,0.0
1,0.0
0,0.0
0,0.004166666666666667
0,0.0
1,0.0
0,0.011111111111111112
4,0.08333333333333333
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.008658008658008658
1,0.0
0,0.01864406779661017
6,0.0
3,0.0
10,0.038461538461538464
4,0.0
11,0.0
0,0.06593406593406594
0,0.01282051282051282
2,0.0
2,0.0
0,0.021367521367521368
5,0.0
3,0.3333333333333333
0,0.04395604395604396
0,0.0
1,0.0
5,0.0
1,0.0
2,0.0
1,0.0
2,0.0
0,0.0
0,0.0
0,0.0
1,0.03333333333333333
0,0.0
1,0.0
1,0.0
0,0.08181818181818182
0,0.0029239766081871343
0,0.0
0,0.013332813535534676
4,0.0
1,0.0
3,0.16666666666666666
7,0.0
2,0.0
3,0.0
2,0.0
3,0.02622950819672131
1,0.0
3,0.0
2,0.07142857142857142
6,0.024787472035794185
1,0.013157894736842105
4,0.05270655270655271
3,0.0
1,0.0
4,0.0
3,0.0
8,0.017857142857142856
2,0.0
6,0.03678699366216589
3,0.0
1,0.0
4,0.0
9,0.027777777777777776
4,0.0
2,0.0
1,0.0
1,0.0
4,0.0
3,0.16666666666666666
1,0.0
10,0.05555555555555555
1,0.0
3,0.0
2,0.08333333333333333
5,0.09615384615384616
1,0.0
1,0.0
1,0.25
2,0.0
5,0.03333333333333333
8,0.0784313725490196
1,0.0
6,0.0
1,0.0
3,0.1
2,0.0
1,0.0
1,0.0
2,0.07142857142857142
1,0.0
3,0.014569031273836765
11,0.07563025210084033
0,0.000641025641025641
2,0.0
2,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.0
2,0.0
1,0.0
0,0.05
0,0.010548523206751054
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.0
2,0.5
3,0.0
1,0.0
1,0.0
2,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
5,0.0
1,0.0
1,0.0
1,0.0
0,0.0030303030303030303
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.02581191156246694
2,0.017421602787456445
4,0.03670634920634921
1,0.0
2,0.09782608695652174
0,0.0
1,0.0
1,0.0
3,0.16666666666666666
3,0.16666666666666666
2,0.0
2,0.5
1,0.0
3,0.0
1,0.0
1,0.0
2,0.5
1,0.0
1,0.0
2,0.5
1,0.0
2,0.5
2,0.0
3,0.16666666666666666
2,0.5
2,0.5
2,0.0
1,0.0
1,0.0
6,0.03333333333333333
1,0.0
0,0.06666666666666667
0,0.0196078431372549
0,0.029166666666666667
0,0.030441400304414
18,0.07744107744107744
1,0.0
1,0.0
1,0.0
0,0.008064516129032258
1,0.0
1,0.0
0,0.0
2,0.0
4,0.0
0,0.0
2,0.0
0,0.08333333333333333
0,0.01904761904761905
2,0.0
0,0.0
0,0.04957983193277311
4,0.0
16,0.016666666666666666
0,0.017857142857142856
0,0.0
0,0.0
3,0.0
0,0.01282051282051282
1,0.0
1,0.0
1,0.0
1,0.0
2,0.0
0,0.019309637730690363
1,0.0
1,0.0
6,0.0
1,0.0
0,0.0
2,0.08695652173913043
0,0.030303030303030304
0,0.0
0,0.06944444444444445
0,0.0
0,0.0
1,0.0
0,0.13333333333333333
0,0.0
1,0.0
1,0.0
0,0.0
0,0.011246200607902736
1,0.0
2,0.0
1,0.0
1,0.0
2,0.0
2,0.0
2,0.0
